scorer,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000,DLC_resnet50_marsJul9shuffle1_500000
bodyparts,nose,nose,nose,ear1,ear1,ear1,ear2,ear2,ear2,neck,neck,neck,hip1,hip1,hip1,hip2,hip2,hip2,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8798,75.35741424560547,271.5661926269531,1.0,100.78827667236328,262.21490478515625,1.0,74.96043395996094,244.51019287109375,1.0,100.16374206542969,233.88209533691406,1.0,143.47280883789062,228.80157470703125,1.0,130.47381591796875,191.9900665283203,1.0,173.567138671875,205.89895629882812,1.0
8799,76.08402252197266,269.9981689453125,1.0,100.84502410888672,262.1757507324219,1.0,74.50281524658203,244.64382934570312,1.0,100.0003433227539,233.9865264892578,1.0,143.4708709716797,228.72760009765625,1.0,130.38568115234375,191.96212768554688,1.0,173.71360778808594,205.93405151367188,1.0
8800,77.33626556396484,268.9595031738281,1.0,101.13670349121094,261.539306640625,1.0,74.57493591308594,244.3812255859375,1.0,99.99005889892578,233.77780151367188,1.0,143.62356567382812,228.3739471435547,1.0,130.86721801757812,191.9271240234375,1.0,173.89720153808594,205.54933166503906,1.0
8801,77.86592864990234,267.6629943847656,1.0,101.2839584350586,261.467041015625,1.0,75.59095764160156,244.6593475341797,1.0,100.24799346923828,233.6800537109375,1.0,143.78236389160156,228.28009033203125,1.0,131.06106567382812,192.02862548828125,1.0,173.9182586669922,205.6198272705078,1.0
8802,79.90751647949219,259.616943359375,1.0,101.39195251464844,259.60247802734375,1.0,75.25143432617188,242.0575408935547,1.0,102.39906311035156,231.6063690185547,1.0,143.24911499023438,226.45057678222656,1.0,132.32139587402344,192.2217559814453,1.0,174.46221923828125,205.6847686767578,1.0
8803,78.5628433227539,261.2677917480469,1.0,100.69757080078125,259.6312561035156,1.0,74.89142608642578,242.24569702148438,1.0,101.7969970703125,231.7039031982422,1.0,144.02821350097656,227.8778533935547,1.0,132.02801513671875,192.1049041748047,1.0,174.44696044921875,205.72528076171875,1.0
8804,80.9002685546875,258.98834228515625,1.0,102.39392852783203,257.6121520996094,1.0,75.14617156982422,242.0328826904297,1.0,102.45654296875,230.86911010742188,1.0,143.0811767578125,226.43809509277344,1.0,132.48069763183594,192.39854431152344,1.0,174.54673767089844,205.70664978027344,1.0
8805,84.23371124267578,253.5038604736328,1.0,104.73806762695312,255.2329864501953,1.0,75.53752136230469,242.3405303955078,1.0,103.79214477539062,230.53225708007812,1.0,143.48536682128906,226.52574157714844,1.0,132.8748016357422,192.1734161376953,1.0,174.62437438964844,205.7314910888672,1.0
8806,84.94640350341797,252.90567016601562,1.0,106.89836883544922,254.31521606445312,1.0,76.21546936035156,242.33140563964844,1.0,104.4992446899414,230.0979461669922,1.0,143.48355102539062,226.55438232421875,1.0,133.1422119140625,192.33763122558594,1.0,174.60122680664062,205.67198181152344,1.0
8807,88.14582824707031,249.8608856201172,1.0,109.46356201171875,251.24734497070312,1.0,79.6244125366211,238.56007385253906,1.0,107.22721862792969,227.7440185546875,1.0,144.44732666015625,226.2021942138672,1.0,133.80638122558594,192.2519073486328,0.9999998807907104,174.42153930664062,205.3537139892578,1.0
8808,90.10783386230469,250.48085021972656,1.0,112.61336517333984,249.39646911621094,1.0,81.38066101074219,239.0595703125,1.0,108.35086059570312,225.35179138183594,1.0,144.17384338378906,225.53427124023438,1.0,135.06948852539062,191.69219970703125,0.9999997615814209,173.98239135742188,205.08726501464844,1.0
8809,93.23866271972656,252.33897399902344,1.0,115.46101379394531,248.30540466308594,1.0,84.62115478515625,239.95321655273438,1.0,109.33392333984375,224.97811889648438,1.0,144.87071228027344,225.2334442138672,1.0,135.57241821289062,191.12171936035156,0.9999997615814209,174.08526611328125,204.93292236328125,1.0
8810,94.03547668457031,252.56985473632812,1.0,116.4319839477539,247.9400634765625,1.0,85.51309967041016,239.77215576171875,1.0,109.77125549316406,224.86985778808594,1.0,145.1622772216797,225.19972229003906,1.0,135.35549926757812,191.0176544189453,0.9999998807907104,174.0055389404297,204.8457794189453,1.0
8811,95.2376937866211,253.57594299316406,1.0,117.16588592529297,247.68003845214844,1.0,86.296142578125,240.160888671875,1.0,110.12979888916016,224.76988220214844,1.0,145.21578979492188,225.26992797851562,1.0,135.4481964111328,190.83326721191406,0.9999998807907104,174.12240600585938,204.88345336914062,1.0
8812,95.65956115722656,253.97613525390625,1.0,117.62362670898438,247.01535034179688,1.0,86.74962615966797,239.76614379882812,1.0,110.2276611328125,224.29649353027344,1.0,145.24159240722656,225.11700439453125,1.0,135.57882690429688,190.57566833496094,0.9999998807907104,174.21876525878906,204.85626220703125,1.0
8813,95.29286193847656,254.88536071777344,1.0,117.63884735107422,247.24859619140625,1.0,86.7997817993164,239.527099609375,1.0,110.1600112915039,224.49014282226562,1.0,145.39398193359375,225.20648193359375,1.0,135.5277862548828,190.59906005859375,0.9999998807907104,174.30673217773438,204.77964782714844,1.0
8814,95.43809509277344,254.73977661132812,1.0,117.79850006103516,247.2701873779297,1.0,86.96832275390625,239.65150451660156,1.0,110.242919921875,224.4195556640625,1.0,145.3075714111328,225.26223754882812,1.0,135.52923583984375,190.6974334716797,0.9999997615814209,174.2745361328125,204.76480102539062,1.0
8815,95.5987319946289,256.11767578125,1.0,117.85560607910156,247.334716796875,1.0,87.06430053710938,240.0157012939453,1.0,110.04449462890625,224.5592041015625,1.0,145.30628967285156,225.41217041015625,1.0,135.48318481445312,190.74267578125,0.9999997615814209,174.13339233398438,204.75357055664062,1.0
8816,95.62439727783203,255.71690368652344,1.0,117.89962768554688,247.2620849609375,1.0,87.16387939453125,239.72286987304688,1.0,110.26640319824219,224.43418884277344,1.0,145.37005615234375,225.37391662597656,1.0,135.4185028076172,190.7168731689453,0.9999997615814209,174.1631622314453,204.73590087890625,1.0
8817,95.64655303955078,255.36380004882812,1.0,117.9636459350586,247.1729278564453,1.0,87.16485595703125,239.6231231689453,1.0,110.2519302368164,224.3037872314453,1.0,145.3343048095703,225.41018676757812,1.0,135.32962036132812,190.6653594970703,0.9999998807907104,174.0948486328125,204.76683044433594,1.0
8818,95.66609954833984,256.7135925292969,1.0,118.27236938476562,247.20477294921875,1.0,87.21665954589844,239.42489624023438,1.0,110.38041687011719,224.236328125,1.0,145.341552734375,225.45700073242188,1.0,135.4833221435547,190.49310302734375,0.9999998807907104,174.11366271972656,204.77525329589844,1.0
8819,95.55940246582031,256.6716613769531,1.0,118.02483367919922,247.61293029785156,1.0,87.16075134277344,239.553955078125,1.0,110.2490463256836,224.45941162109375,1.0,145.34744262695312,225.5065460205078,1.0,135.3814697265625,190.49244689941406,0.9999998807907104,174.1436309814453,204.7540740966797,1.0
8820,95.11738586425781,256.44927978515625,1.0,117.89125061035156,247.73275756835938,1.0,86.82515716552734,239.6182098388672,1.0,110.09329223632812,224.5179901123047,1.0,145.1614532470703,225.458740234375,1.0,135.41554260253906,190.69964599609375,0.9999998807907104,174.5244140625,204.7974090576172,1.0
8821,95.3846435546875,257.1726989746094,1.0,117.85655975341797,247.82772827148438,1.0,86.9474105834961,239.5581817626953,1.0,110.19317626953125,224.39744567871094,1.0,145.1097869873047,225.546142578125,1.0,135.45651245117188,190.65023803710938,0.9999998807907104,174.33340454101562,204.84678649902344,1.0
8822,95.2640151977539,256.9002685546875,1.0,117.93663024902344,247.79029846191406,1.0,86.86631774902344,239.58221435546875,1.0,110.18313598632812,224.4434356689453,1.0,145.03533935546875,225.49432373046875,1.0,135.33787536621094,190.59205627441406,0.9999998807907104,174.2801055908203,204.84970092773438,1.0
8823,95.33831024169922,256.85260009765625,1.0,118.03077697753906,247.8291473388672,1.0,87.06309509277344,239.4541473388672,1.0,110.23880767822266,224.38136291503906,1.0,145.15455627441406,225.35011291503906,1.0,135.4261474609375,190.6260986328125,0.9999998807907104,174.2902069091797,204.84547424316406,1.0
8824,95.63587188720703,259.6822814941406,1.0,118.40379333496094,248.15008544921875,1.0,87.47993469238281,239.07675170898438,1.0,110.3362045288086,224.15708923339844,1.0,145.31005859375,225.5565185546875,1.0,135.38470458984375,190.37716674804688,0.9999998807907104,174.40545654296875,204.88406372070312,1.0
8825,93.12051391601562,265.03485107421875,1.0,117.52709197998047,252.6195068359375,1.0,88.64566802978516,239.6132354736328,1.0,110.74549102783203,227.30247497558594,1.0,145.7519073486328,226.232177734375,1.0,136.08567810058594,190.57614135742188,0.9999994039535522,175.64602661132812,205.408935546875,1.0
8826,90.82044219970703,262.0395202636719,1.0,118.11530303955078,253.0763397216797,1.0,91.42090606689453,233.3253936767578,1.0,114.0167007446289,224.27224731445312,1.0,149.55755615234375,227.303955078125,1.0,137.4288787841797,190.03492736816406,0.9999995231628418,176.6031951904297,205.6161346435547,1.0
8827,89.41909790039062,263.0196228027344,1.0,117.28658294677734,253.33094787597656,1.0,90.56700134277344,235.93154907226562,1.0,111.8489761352539,226.19732666015625,1.0,148.89138793945312,226.4589080810547,1.0,137.67079162597656,189.98016357421875,0.9999994039535522,177.04698181152344,205.15835571289062,1.0
8828,91.8503189086914,267.1597595214844,1.0,119.27040100097656,252.0027313232422,1.0,91.35577392578125,236.7544708251953,1.0,111.49703979492188,226.29141235351562,1.0,147.44093322753906,226.35833740234375,1.0,137.5792694091797,190.3647003173828,0.9999995231628418,174.61285400390625,205.53382873535156,1.0
8829,92.50032043457031,268.69244384765625,1.0,119.3105239868164,252.33758544921875,1.0,91.22431182861328,237.73329162597656,1.0,112.14647674560547,228.1346893310547,1.0,147.83692932128906,226.42239379882812,1.0,136.2375030517578,189.6739959716797,0.9999996423721313,174.5750274658203,205.40101623535156,1.0
8830,92.85458374023438,270.1041259765625,1.0,119.34927368164062,253.1801300048828,1.0,91.39289855957031,238.15061950683594,1.0,112.35388946533203,229.08229064941406,1.0,147.68919372558594,226.64834594726562,1.0,135.75204467773438,189.58657836914062,0.9999996423721313,174.32095336914062,205.07591247558594,1.0
8831,89.82522583007812,267.90130615234375,1.0,118.32070922851562,253.90736389160156,1.0,90.15930938720703,238.84292602539062,1.0,111.20281219482422,229.5410614013672,1.0,146.9016571044922,226.4393310546875,1.0,135.0001678466797,190.72525024414062,0.9999996423721313,174.24017333984375,205.18057250976562,1.0
8832,88.38377380371094,268.6316833496094,1.0,117.58078002929688,254.6023406982422,1.0,90.13397979736328,238.58367919921875,1.0,110.98853302001953,229.89120483398438,1.0,147.054931640625,226.5396728515625,1.0,135.93560791015625,191.08065795898438,0.9999996423721313,174.5675506591797,204.92550659179688,1.0
8833,87.00433349609375,269.05584716796875,1.0,116.64449310302734,255.0579071044922,1.0,89.80806732177734,237.96543884277344,1.0,110.78357696533203,230.01168823242188,1.0,147.05699157714844,226.86416625976562,1.0,134.86764526367188,190.898193359375,0.9999997615814209,174.6259002685547,205.0352325439453,1.0
8834,87.01484680175781,269.3900451660156,1.0,116.7060775756836,254.86073303222656,1.0,89.56574249267578,237.82806396484375,1.0,110.53370666503906,229.88766479492188,1.0,147.0110626220703,226.90708923339844,1.0,134.86717224121094,190.8360137939453,0.9999998807907104,174.69781494140625,205.10269165039062,1.0
8835,90.82505798339844,271.6575622558594,1.0,118.08429718017578,254.84996032714844,1.0,90.34630584716797,238.04904174804688,0.9999998807907104,111.37715911865234,230.25486755371094,1.0,147.58213806152344,227.04151916503906,1.0,135.13278198242188,190.55482482910156,0.9999998807907104,174.43728637695312,205.08291625976562,1.0
8836,88.08645629882812,270.9010009765625,0.9999998807907104,116.89947509765625,256.15081787109375,1.0,88.63890075683594,242.02755737304688,1.0,111.1395034790039,231.47628784179688,0.9999998807907104,146.49612426757812,226.76834106445312,1.0,134.82644653320312,190.9794158935547,0.9999998807907104,173.60043334960938,205.46029663085938,1.0
8837,88.2714614868164,269.6288757324219,1.0,116.89763641357422,256.2203063964844,1.0,88.61416625976562,241.91981506347656,1.0,111.19889831542969,231.43946838378906,0.9999998807907104,146.28134155273438,226.76605224609375,1.0,134.7536163330078,191.07794189453125,0.9999998807907104,173.09141540527344,205.54061889648438,1.0
8838,86.21583557128906,267.7734680175781,1.0,115.59672546386719,256.2812805175781,1.0,88.9517593383789,239.22666931152344,1.0,111.23663330078125,230.67723083496094,0.9999998807907104,146.61956787109375,226.6153106689453,1.0,134.80609130859375,191.02464294433594,0.9999998807907104,173.9304962158203,205.41148376464844,1.0
8839,87.2697525024414,255.1033935546875,1.0,117.2327651977539,252.28073120117188,1.0,92.5445327758789,232.6643829345703,1.0,115.16592407226562,225.63511657714844,1.0,148.72317504882812,227.27462768554688,1.0,137.71372985839844,189.55909729003906,0.9999997615814209,174.62464904785156,205.47528076171875,1.0
8840,86.72706604003906,255.27041625976562,1.0,116.71246337890625,252.13311767578125,1.0,93.03105926513672,230.61532592773438,1.0,115.26704406738281,224.15284729003906,1.0,149.34423828125,227.58074951171875,1.0,138.05189514160156,189.28720092773438,0.9999997615814209,175.37503051757812,205.56979370117188,1.0
8841,90.67039489746094,249.0213165283203,1.0,117.62859344482422,249.77346801757812,1.0,92.93150329589844,228.8407440185547,1.0,117.09497833251953,223.3397216796875,1.0,150.06834411621094,227.38479614257812,1.0,138.45635986328125,188.6480255126953,0.9999997615814209,175.27577209472656,205.39120483398438,1.0
8842,95.89873504638672,244.10906982421875,1.0,121.02678680419922,246.5084228515625,1.0,94.63555145263672,226.81832885742188,1.0,119.74504089355469,221.68359375,1.0,151.7948455810547,227.68515014648438,1.0,139.31295776367188,187.9039306640625,0.9999997615814209,175.82217407226562,205.31382751464844,1.0
8843,96.83958435058594,225.69223022460938,1.0,117.76586151123047,241.17396545410156,1.0,111.08393859863281,211.6588897705078,1.0,130.25698852539062,219.1582489013672,1.0,159.20440673828125,227.58583068847656,1.0,147.42152404785156,185.45811462402344,1.0,180.8119354248047,205.41590881347656,1.0
8844,96.55155944824219,222.40975952148438,1.0,118.9177474975586,239.07266235351562,1.0,113.34115600585938,210.32723999023438,1.0,130.41127014160156,217.81678771972656,1.0,161.0374755859375,227.08041381835938,1.0,149.7144317626953,184.9847412109375,1.0,180.98374938964844,205.45872497558594,1.0
8845,92.15814208984375,216.8185272216797,1.0,115.2928237915039,234.93325805664062,1.0,113.70284271240234,207.0692901611328,1.0,130.29896545410156,215.4373321533203,1.0,160.5453338623047,227.4054412841797,1.0,150.65585327148438,185.15475463867188,1.0,180.3563232421875,205.60531616210938,1.0
8846,89.27255249023438,208.0016632080078,1.0,111.09878540039062,229.86936950683594,1.0,114.0724105834961,202.32443237304688,1.0,131.6769561767578,213.5664825439453,1.0,158.92689514160156,227.56253051757812,1.0,150.98541259765625,185.25396728515625,1.0,179.34471130371094,205.91592407226562,1.0
8847,89.14227294921875,202.96298217773438,1.0,108.12153625488281,226.44857788085938,1.0,115.77494049072266,200.3885955810547,1.0,130.90597534179688,214.12916564941406,1.0,157.0762481689453,227.45584106445312,1.0,150.56747436523438,185.7704620361328,1.0,178.9363250732422,206.384521484375,1.0
8848,94.21514892578125,192.59422302246094,1.0,105.76018524169922,218.8939208984375,1.0,121.22220611572266,195.8209686279297,1.0,130.6720733642578,214.2475128173828,1.0,156.25921630859375,227.8297119140625,1.0,151.76805114746094,186.02590942382812,1.0,177.9589385986328,206.2767791748047,1.0
8849,94.79051208496094,188.30670166015625,1.0,108.12466430664062,214.0601348876953,1.0,122.87786865234375,192.7810821533203,1.0,131.0352325439453,211.0809326171875,1.0,153.7183837890625,228.0476837158203,1.0,154.16952514648438,184.96820068359375,1.0,177.87026977539062,208.0577850341797,1.0
8850,95.51648712158203,183.3085174560547,1.0,108.45020294189453,211.43087768554688,1.0,125.49718475341797,190.83755493164062,1.0,131.39837646484375,211.42153930664062,1.0,154.20748901367188,228.1748809814453,1.0,154.4209747314453,185.85910034179688,1.0,178.00970458984375,208.3352508544922,1.0
8851,95.39249420166016,184.39456176757812,1.0,108.94371795654297,210.92462158203125,1.0,125.0684814453125,190.2378692626953,1.0,131.68435668945312,210.14723205566406,1.0,152.9799346923828,228.2252960205078,1.0,155.09744262695312,185.96994018554688,1.0,177.5220184326172,208.9122314453125,1.0
8852,95.51522827148438,184.75390625,1.0,109.4161605834961,210.8573760986328,1.0,125.17216491699219,190.1057891845703,1.0,131.96511840820312,209.6666259765625,1.0,152.81326293945312,228.07229614257812,1.0,155.4667510986328,185.78842163085938,1.0,177.24951171875,209.1005096435547,1.0
8853,95.04788970947266,184.18539428710938,1.0,110.41767883300781,210.67967224121094,1.0,125.90699768066406,189.42819213867188,1.0,132.6382293701172,207.8988037109375,1.0,151.01161193847656,228.07284545898438,1.0,156.7731475830078,184.98280334472656,1.0,176.69229125976562,209.50775146484375,1.0
8854,95.01130676269531,185.19110107421875,1.0,110.77337646484375,210.6799774169922,1.0,125.68157196044922,189.2498779296875,1.0,132.704345703125,207.52720642089844,1.0,150.0193634033203,228.1383514404297,1.0,157.065673828125,184.8423614501953,1.0,176.1470489501953,209.72080993652344,1.0
8855,95.07669067382812,185.40493774414062,1.0,110.90423583984375,210.4983367919922,1.0,125.54133605957031,188.7317352294922,1.0,132.46954345703125,206.92242431640625,1.0,149.590087890625,227.95912170410156,1.0,157.06216430664062,184.7456512451172,1.0,176.0189666748047,209.64427185058594,1.0
8856,94.96614074707031,185.9144287109375,1.0,111.21355438232422,210.87294006347656,1.0,125.50875854492188,188.87965393066406,1.0,132.39930725097656,207.09146118164062,1.0,150.1971435546875,228.15823364257812,1.0,157.0719451904297,184.5521240234375,1.0,176.02735900878906,209.58384704589844,1.0
